user_id,signup_date,acquisition_channel,days_to_first_transaction,ltv_90d,churned,churn_date,product_tier,monthly_revenue
UGR_00414,2024-11-02,social,0,148.91,1,2024-12-14,premium,30.68
UGR_00415,2024-11-10,paid_search,8,57.79,0,,free,0.0
UGR_00416,2024-10-07,referral,4,53.09,0,,free,0.0
UGR_00417,2025-03-20,paid_search,7,185.33,0,,basic,8.73
UGR_00418,2026-01-01,referral,2,27.1,0,,basic,9.04
UGR_00419,2025-10-11,organic,0,14.28,1,2025-12-02,free,0.0
UGR_00420,2025-08-06,social,9,191.03,0,,basic,9.11
UGR_00421,2024-12-15,organic,7,17.78,0,,basic,9.42
UGR_00422,2026-02-02,organic,15,45.57,0,,free,0.0
UGR_00423,2025-07-29,referral,13,97.89,0,,basic,8.49
UGR_00424,2026-01-28,referral,2,219.5,0,,basic,9.09
UGR_00425,2025-01-06,social,0,113.47,0,,free,0.0
UGR_00426,2025-08-19,social,13,28.89,0,,basic,8.98
UGR_00427,2025-12-12,paid_search,3,40.47,0,,free,0.0
UGR_00428,2026-03-22,paid_search,3,25.52,0,,free,0.0
UGR_00429,2025-11-13,paid_search,10,160.42,0,,free,0.0
UGR_00430,2024-12-08,organic,1,24.11,0,,free,0.0
UGR_00431,2025-05-30,social,3,22.06,0,,basic,8.69
UGR_00432,2024-10-13,organic,21,89.7,0,,free,0.0
UGR_00433,2025-02-06,organic,8,154.73,0,,free,0.0
UGR_00434,2025-02-01,social,9,42.4,0,,free,0.0
UGR_00435,2026-01-29,social,11,38.04,0,,free,0.0
UGR_00436,2025-11-22,organic,0,41.33,0,,free,0.0
UGR_00437,2025-04-18,email,3,58.93,0,,basic,9.55
UGR_00438,2025-02-09,paid_search,0,66.12,0,,premium,32.11
UGR_00439,2024-11-05,organic,1,11.63,0,,free,0.0
UGR_00440,2025-03-26,organic,6,30.82,1,2025-05-26,free,0.0
UGR_00441,2025-06-05,organic,2,19.13,0,,free,0.0
UGR_00442,2025-01-01,paid_search,4,70.68,0,,basic,8.95
UGR_00443,2026-02-02,paid_search,3,81.75,0,,basic,10.1
UGR_00444,2025-10-28,organic,1,31.05,0,,premium,29.13
UGR_00445,2025-01-20,referral,5,50.21,0,,free,0.0
UGR_00446,2024-10-15,paid_search,2,46.33,0,,free,0.0
UGR_00447,2024-12-02,organic,12,30.96,0,,basic,8.93
UGR_00448,2026-03-15,paid_search,21,28.93,0,,basic,9.08
UGR_00449,2024-10-23,social,0,53.27,0,,free,0.0
UGR_00450,2025-03-11,referral,2,272.68,0,,basic,8.36
UGR_00451,2025-02-09,paid_search,15,13.03,0,,basic,9.33
UGR_00452,2025-08-16,paid_search,3,39.31,0,,free,0.0
UGR_00453,2025-07-13,social,0,22.18,0,,basic,8.3
UGR_00454,2025-06-14,paid_search,26,36.51,0,,free,0.0
UGR_00455,2025-06-25,social,4,43.38,0,,free,0.0
UGR_00456,2025-05-18,referral,1,25.97,0,,basic,9.49
UGR_00457,2025-05-17,organic,3,65.76,0,,free,0.0
UGR_00458,2025-12-30,paid_search,2,27.8,0,,free,0.0
UGR_00459,2025-05-05,email,1,17.09,1,2025-06-10,free,0.0
UGR_00460,2025-05-20,paid_search,4,15.11,0,,premium,28.95
UGR_00461,2025-04-07,paid_search,11,45.24,0,,premium,29.58
UGR_00462,2025-07-17,paid_search,4,53.25,0,,premium,28.86
UGR_00463,2025-10-15,organic,1,80.28,0,,basic,9.31
UGR_00464,2025-10-29,email,3,14.72,0,,free,0.0
UGR_00465,2025-04-07,paid_search,0,21.54,0,,free,0.0
UGR_00466,2025-01-11,referral,3,82.61,0,,basic,9.53
UGR_00467,2024-09-28,organic,9,65.95,0,,free,0.0
UGR_00468,2025-03-30,referral,2,117.43,0,,free,0.0
UGR_00469,2025-05-06,social,14,34.75,1,2025-08-03,free,0.0
UGR_00470,2025-01-03,organic,23,174.42,0,,free,0.0
UGR_00471,2025-01-18,organic,15,47.62,0,,free,0.0
UGR_00472,2025-02-27,paid_search,20,31.74,0,,free,0.0
UGR_00473,2025-07-14,social,11,15.97,0,,premium,29.12
UGR_00474,2026-01-15,paid_search,3,46.66,1,2026-04-02,basic,8.69
UGR_00475,2025-04-24,referral,2,144.35,0,,free,0.0
UGR_00476,2025-02-22,referral,3,18.19,0,,basic,9.11
UGR_00477,2025-07-01,organic,2,21.49,0,,basic,9.16
UGR_00478,2026-03-21,email,3,38.21,0,,basic,9.48
UGR_00479,2025-05-15,social,11,26.29,0,,free,0.0
UGR_00480,2025-03-27,referral,5,39.6,0,,basic,8.28
UGR_00481,2024-12-09,paid_search,2,60.04,0,,free,0.0
UGR_00482,2025-07-06,organic,9,157.44,0,,basic,9.33
UGR_00483,2025-07-14,paid_search,18,51.12,0,,free,0.0
UGR_00484,2025-03-26,referral,5,48.83,0,,premium,28.88
UGR_00485,2025-01-27,email,24,81.78,0,,free,0.0
UGR_00486,2025-10-27,email,2,63.52,0,,basic,8.64
UGR_00487,2024-12-08,paid_search,3,145.45,0,,free,0.0
UGR_00488,2024-11-30,organic,11,285.19,0,,premium,29.8
UGR_00489,2025-11-13,organic,20,25.6,0,,basic,8.56
UGR_00490,2025-10-04,organic,4,32.45,1,2025-10-29,free,0.0
UGR_00491,2025-12-17,organic,3,63.91,0,,premium,30.09
UGR_00492,2026-01-18,organic,7,22.39,0,,basic,9.35
UGR_00493,2025-03-03,paid_search,0,20.87,0,,free,0.0
UGR_00494,2025-07-06,paid_search,0,26.52,0,,premium,29.38
UGR_00495,2025-01-09,paid_search,0,85.8,0,,free,0.0
UGR_00496,2026-03-14,organic,2,82.2,0,,free,0.0
UGR_00497,2024-10-04,organic,3,11.75,1,2024-11-12,basic,9.14
UGR_00498,2025-05-01,referral,25,35.99,0,,basic,8.51
UGR_00499,2025-09-17,organic,0,36.66,1,2025-10-01,free,0.0
UGR_00500,2025-02-09,referral,2,46.72,1,2025-03-04,free,0.0
UGR_00501,2025-11-15,referral,3,35.9,1,2026-02-10,premium,28.03
UGR_00502,2025-12-05,email,14,56.63,0,,free,0.0
UGR_00503,2026-02-06,referral,0,275.0,0,,basic,8.41
UGR_00504,2025-09-29,social,1,17.25,0,,free,0.0
UGR_00505,2024-10-09,organic,4,9.4,0,,basic,8.86
UGR_00506,2025-12-27,email,26,12.25,0,,premium,29.93
UGR_00507,2025-05-22,social,29,101.11,0,,free,0.0
UGR_00508,2025-02-20,organic,14,133.42,0,,basic,8.36
UGR_00509,2025-07-21,organic,28,22.55,0,,premium,28.91
UGR_00510,2025-04-11,organic,22,30.92,0,,premium,28.17
UGR_00511,2025-06-16,paid_search,17,75.76,0,,free,0.0
UGR_00512,2025-11-29,referral,2,16.56,0,,premium,30.08
UGR_00513,2026-03-22,organic,14,143.69,0,,basic,9.63
UGR_00514,2024-10-30,organic,7,63.12,0,,free,0.0
UGR_00515,2026-02-20,paid_search,10,19.06,0,,basic,9.04
UGR_00516,2025-04-08,paid_search,1,126.42,1,2025-05-29,free,0.0
UGR_00517,2026-01-07,paid_search,9,32.12,0,,free,0.0
UGR_00518,2025-02-03,paid_search,7,55.84,0,,free,0.0
UGR_00519,2025-04-08,paid_search,22,18.09,1,2025-05-25,free,0.0
UGR_00520,2024-10-17,paid_search,5,75.2,0,,free,0.0
UGR_00521,2026-01-26,organic,11,20.93,0,,free,0.0
UGR_00522,2025-05-20,organic,3,51.55,0,,basic,8.8
UGR_00523,2025-11-26,referral,21,188.76,0,,premium,29.7
UGR_00524,2025-09-15,referral,3,29.04,1,2025-12-06,free,0.0
UGR_00525,2024-12-02,paid_search,23,49.1,0,,free,0.0
UGR_00526,2025-11-24,organic,12,29.37,0,,free,0.0
UGR_00527,2026-01-30,paid_search,2,89.77,0,,free,0.0
UGR_00528,2024-11-18,referral,6,58.72,0,,free,0.0
UGR_00529,2024-11-10,paid_search,1,39.52,1,2025-01-30,free,0.0
UGR_00530,2025-08-02,paid_search,8,137.32,0,,free,0.0
UGR_00531,2024-12-08,organic,3,57.45,0,,free,0.0
UGR_00532,2026-03-09,organic,1,27.3,0,,basic,8.81
UGR_00533,2025-03-01,social,0,38.67,0,,free,0.0
UGR_00534,2025-08-03,organic,1,76.12,0,,basic,9.04
UGR_00535,2025-11-28,email,1,70.21,0,,premium,30.22
UGR_00536,2025-12-09,paid_search,0,30.64,0,,free,0.0
UGR_00537,2025-01-23,organic,23,40.73,0,,free,0.0
UGR_00538,2024-12-09,paid_search,20,34.03,0,,premium,29.23
UGR_00539,2025-05-22,organic,3,20.93,0,,basic,9.53
UGR_00540,2025-07-12,paid_search,2,88.02,1,2025-08-12,free,0.0
UGR_00541,2024-12-06,paid_search,22,51.12,0,,basic,8.64
UGR_00542,2025-05-03,paid_search,2,12.38,0,,basic,9.64
UGR_00543,2025-08-02,email,2,49.97,0,,free,0.0
UGR_00544,2025-09-03,organic,2,74.42,0,,basic,8.12
UGR_00545,2025-09-03,organic,2,58.59,0,,free,0.0
UGR_00546,2025-01-19,paid_search,9,22.86,0,,basic,8.96
UGR_00547,2025-07-23,social,1,73.7,0,,basic,8.65
UGR_00548,2025-12-30,paid_search,1,34.7,0,,free,0.0
UGR_00549,2025-04-28,paid_search,1,18.2,0,,basic,8.59
UGR_00550,2025-04-04,paid_search,7,36.11,0,,basic,8.81
UGR_00551,2024-11-19,referral,13,42.65,0,,basic,9.3
UGR_00552,2025-02-11,organic,14,182.27,0,,basic,8.81
UGR_00553,2025-07-03,paid_search,0,27.87,0,,basic,9.59
UGR_00554,2025-05-26,organic,5,17.76,1,2025-07-28,basic,9.0
UGR_00555,2025-03-06,organic,2,71.19,0,,basic,9.28
UGR_00556,2024-12-10,paid_search,0,113.96,0,,basic,8.15
UGR_00557,2024-10-09,organic,3,19.47,0,,basic,9.22
UGR_00558,2025-11-12,social,7,118.93,0,,basic,9.53
UGR_00559,2024-11-06,paid_search,0,81.01,0,,free,0.0
UGR_00560,2025-04-12,paid_search,9,167.06,0,,basic,8.84
UGR_00561,2025-01-23,email,16,63.59,1,2025-02-06,basic,8.69
UGR_00562,2025-05-05,organic,3,20.94,0,,premium,28.11
UGR_00563,2024-09-28,referral,2,62.85,0,,free,0.0
UGR_00564,2025-07-06,paid_search,3,56.66,0,,free,0.0
UGR_00565,2024-10-16,social,12,20.49,0,,free,0.0
UGR_00566,2025-10-11,social,13,42.76,0,,free,0.0
UGR_00567,2025-03-07,paid_search,2,122.02,1,2025-03-24,free,0.0
UGR_00568,2025-05-31,paid_search,27,86.16,0,,premium,29.05
UGR_00569,2024-12-23,organic,1,49.89,1,2025-01-06,basic,8.44
UGR_00570,2024-12-14,referral,11,58.41,0,,free,0.0
UGR_00571,2025-01-30,social,3,39.85,0,,free,0.0
UGR_00572,2024-10-28,organic,0,87.3,1,2024-12-02,premium,30.46
UGR_00573,2025-09-22,social,1,54.61,0,,basic,8.8
UGR_00574,2025-01-08,paid_search,24,34.6,1,2025-03-17,free,0.0
UGR_00575,2025-12-31,social,22,103.34,1,2026-02-23,basic,8.78
UGR_00576,2025-04-17,referral,26,42.44,0,,basic,8.81
UGR_00577,2025-08-25,referral,4,64.93,0,,basic,8.68
UGR_00578,2025-11-29,referral,11,18.01,1,2026-02-24,premium,28.85
UGR_00579,2025-11-26,paid_search,2,172.22,0,,free,0.0
UGR_00580,2025-09-07,social,0,98.57,0,,free,0.0
UGR_00581,2026-02-14,email,2,92.45,0,,free,0.0
UGR_00582,2025-11-09,social,1,62.75,0,,free,0.0
UGR_00583,2025-07-24,email,3,83.12,1,2025-08-12,basic,9.03
UGR_00584,2025-06-20,email,0,29.28,0,,basic,8.12
UGR_00585,2025-07-02,referral,5,123.87,0,,free,0.0
UGR_00586,2026-02-06,email,1,11.95,0,,free,0.0
UGR_00587,2025-08-22,paid_search,30,120.23,0,,premium,30.47
UGR_00588,2026-03-14,paid_search,2,98.24,0,,free,0.0
UGR_00589,2026-03-24,paid_search,0,46.79,1,2026-06-01,basic,9.03
UGR_00590,2025-03-02,paid_search,1,76.06,0,,free,0.0
UGR_00591,2024-10-29,paid_search,5,63.23,1,2024-12-22,basic,9.03
UGR_00592,2024-12-25,organic,14,74.76,0,,basic,9.01
UGR_00593,2026-02-22,referral,3,17.74,0,,premium,27.1
UGR_00594,2026-03-03,email,5,71.09,0,,free,0.0
UGR_00595,2025-05-05,organic,1,91.69,0,,free,0.0
UGR_00596,2025-10-03,paid_search,4,88.88,0,,basic,9.72
UGR_00597,2025-08-24,email,3,36.33,0,,basic,8.54
UGR_00598,2026-03-22,email,2,32.63,0,,premium,30.42
UGR_00599,2025-07-31,organic,3,21.61,0,,basic,9.07
UGR_00600,2025-09-25,paid_search,2,53.31,0,,basic,9.4
UGR_00601,2026-01-31,referral,2,27.32,0,,basic,9.26
UGR_00602,2024-11-06,social,7,42.0,0,,basic,8.65
UGR_00603,2025-02-01,email,2,47.08,0,,free,0.0
UGR_00604,2024-09-23,paid_search,2,40.97,1,2024-11-10,free,0.0
UGR_00605,2025-08-06,referral,2,25.83,0,,premium,31.6
UGR_00606,2025-10-25,referral,1,285.19,0,,free,0.0
UGR_00607,2024-12-03,email,14,9.19,1,2025-02-06,free,0.0
UGR_00608,2024-12-03,referral,0,65.22,0,,premium,29.58
UGR_00609,2025-10-24,organic,4,83.91,0,,basic,9.03
UGR_00610,2024-09-27,paid_search,3,90.54,0,,basic,8.62
UGR_00611,2026-03-12,paid_search,1,61.88,0,,basic,7.96
UGR_00612,2025-02-22,referral,12,46.21,0,,free,0.0
UGR_00613,2025-07-09,organic,8,18.01,0,,basic,7.82
UGR_00614,2024-12-29,paid_search,1,93.12,0,,free,0.0
UGR_00615,2025-05-24,email,2,17.51,0,,premium,28.66
UGR_00616,2024-11-17,paid_search,3,17.51,0,,basic,8.92
UGR_00617,2025-03-07,organic,15,53.31,0,,basic,9.05
UGR_00618,2026-03-19,paid_search,3,19.89,0,,premium,29.37
UGR_00619,2025-07-14,email,3,23.36,0,,basic,9.29
UGR_00620,2024-10-13,social,2,78.87,0,,free,0.0
UGR_00621,2025-05-01,organic,19,138.66,1,2025-06-05,free,0.0
UGR_00622,2025-01-19,organic,8,66.91,0,,free,0.0
UGR_00623,2026-03-10,organic,2,173.82,0,,free,0.0
UGR_00624,2025-09-21,social,14,265.24,0,,free,0.0
UGR_00625,2026-03-18,email,14,35.58,0,,free,0.0
UGR_00626,2026-03-15,organic,2,52.55,1,2026-04-13,basic,8.94
UGR_00627,2025-04-23,social,1,34.04,0,,free,0.0
UGR_00628,2025-01-10,email,8,19.7,0,,free,0.0
UGR_00629,2025-02-13,organic,12,46.34,0,,free,0.0
UGR_00630,2025-08-17,organic,3,18.73,0,,free,0.0
UGR_00631,2024-12-23,organic,0,32.51,1,2025-03-22,premium,28.91
UGR_00632,2025-11-29,organic,0,59.99,1,2026-02-06,free,0.0
UGR_00633,2025-02-13,social,1,33.39,1,2025-04-29,free,0.0
UGR_00634,2025-02-20,social,3,23.87,0,,free,0.0
UGR_00635,2025-12-14,organic,1,31.79,0,,free,0.0
UGR_00636,2025-07-13,paid_search,1,88.73,0,,free,0.0
UGR_00637,2025-02-28,social,1,56.93,0,,free,0.0
UGR_00638,2025-01-08,social,3,35.35,0,,free,0.0
UGR_00639,2025-08-08,organic,1,39.27,0,,free,0.0
UGR_00640,2025-06-29,organic,4,74.51,0,,basic,8.86
UGR_00641,2025-04-30,paid_search,2,65.32,0,,premium,31.57
UGR_00642,2026-01-08,organic,2,59.21,0,,free,0.0
UGR_00643,2025-12-02,paid_search,2,31.04,0,,free,0.0
UGR_00644,2025-02-02,email,1,16.68,0,,free,0.0
UGR_00645,2025-04-23,organic,2,21.12,0,,free,0.0
UGR_00646,2025-10-30,paid_search,0,73.86,0,,basic,8.53
UGR_00647,2025-02-20,paid_search,2,34.23,1,2025-04-01,basic,9.13
UGR_00648,2025-04-08,paid_search,3,163.61,0,,premium,28.72
UGR_00649,2025-10-06,social,1,104.11,0,,basic,9.15
UGR_00650,2024-10-29,organic,12,20.98,0,,free,0.0
UGR_00651,2025-12-08,paid_search,17,91.63,0,,basic,8.06
UGR_00652,2026-03-05,email,1,183.33,0,,basic,7.85
UGR_00653,2025-08-16,social,0,15.45,0,,free,0.0
UGR_00654,2025-05-23,social,2,83.65,0,,premium,27.27
UGR_00655,2025-10-04,paid_search,11,40.93,0,,basic,9.63
UGR_00656,2025-12-01,paid_search,1,14.57,0,,free,0.0
UGR_00657,2024-10-28,referral,22,52.3,0,,premium,32.35
UGR_00658,2025-08-10,organic,7,250.96,0,,free,0.0
UGR_00659,2024-09-26,social,2,69.85,0,,free,0.0
UGR_00660,2026-03-02,paid_search,0,86.53,0,,free,0.0
UGR_00661,2025-09-15,email,14,147.37,0,,premium,31.05
UGR_00662,2024-12-25,organic,2,62.23,0,,free,0.0
UGR_00663,2026-02-28,organic,16,89.43,1,2026-04-26,basic,8.22
UGR_00664,2024-12-02,social,7,174.53,0,,free,0.0
UGR_00665,2026-02-21,organic,14,60.92,0,,basic,8.57
UGR_00666,2026-02-05,organic,13,49.28,0,,basic,9.58
UGR_00667,2025-03-12,social,2,94.82,0,,free,0.0
UGR_00668,2025-11-26,organic,12,50.42,0,,free,0.0
UGR_00669,2025-02-12,organic,3,39.27,1,2025-04-21,premium,27.38
UGR_00670,2025-10-18,organic,10,22.5,0,,basic,8.82
UGR_00671,2025-04-09,social,2,11.54,0,,basic,8.57
UGR_00672,2025-04-27,organic,1,118.83,0,,premium,28.47
UGR_00673,2025-01-25,organic,3,77.62,0,,basic,9.0
UGR_00674,2025-07-27,paid_search,1,170.47,0,,basic,8.55
UGR_00675,2025-04-23,paid_search,2,49.08,0,,basic,8.67
UGR_00676,2025-08-04,organic,1,53.01,0,,basic,8.25
UGR_00677,2026-02-18,paid_search,2,13.38,0,,free,0.0
UGR_00678,2025-11-28,referral,3,66.56,0,,basic,8.67
UGR_00679,2024-12-11,paid_search,13,67.46,1,2025-02-03,basic,8.69
UGR_00680,2024-11-12,organic,3,19.79,0,,free,0.0
UGR_00681,2025-07-11,organic,8,168.42,0,,free,0.0
UGR_00682,2024-10-24,social,2,262.48,0,,free,0.0
UGR_00683,2024-11-21,paid_search,22,191.08,0,,premium,28.54
UGR_00684,2026-02-15,paid_search,11,36.72,0,,free,0.0
UGR_00685,2025-07-01,social,12,139.62,0,,premium,28.14
UGR_00686,2025-04-26,organic,7,37.63,0,,free,0.0
UGR_00687,2025-10-27,social,3,68.69,0,,basic,8.5
UGR_00688,2025-10-23,referral,0,35.86,0,,free,0.0
UGR_00689,2026-03-07,organic,9,153.59,1,2026-04-18,premium,27.76
UGR_00690,2025-11-11,referral,0,188.42,0,,free,0.0
UGR_00691,2025-08-02,paid_search,1,30.34,0,,free,0.0
UGR_00692,2025-10-15,referral,1,51.87,1,2025-12-04,basic,9.12
UGR_00693,2024-11-16,social,13,85.23,0,,free,0.0
UGR_00694,2025-07-05,organic,1,46.02,0,,premium,28.86
UGR_00695,2026-03-07,referral,10,18.64,0,,free,0.0
UGR_00696,2025-01-24,referral,1,123.36,1,2025-03-22,basic,9.01
UGR_00697,2026-03-15,organic,28,117.97,0,,free,0.0
UGR_00698,2025-06-09,organic,1,69.46,1,2025-06-26,free,0.0
UGR_00699,2025-09-27,paid_search,2,8.59,1,2025-10-12,basic,9.4
UGR_00700,2026-02-26,social,5,26.08,0,,free,0.0
UGR_00701,2025-12-01,organic,1,44.29,0,,basic,9.21
UGR_00702,2026-03-19,referral,12,320.27,0,,basic,8.86
UGR_00703,2025-02-21,organic,0,9.25,0,,premium,26.0
UGR_00704,2025-08-31,organic,2,95.41,0,,free,0.0
UGR_00705,2025-04-26,paid_search,2,12.6,0,,free,0.0
UGR_00706,2026-01-22,paid_search,0,223.56,0,,basic,8.49
UGR_00707,2025-08-04,referral,4,12.67,1,2025-10-09,premium,27.88
UGR_00708,2024-12-04,email,4,37.61,0,,basic,8.73
UGR_00709,2026-03-18,paid_search,21,44.48,0,,basic,9.08
UGR_00710,2026-01-30,referral,28,34.83,0,,free,0.0
UGR_00711,2026-03-25,paid_search,2,9.21,0,,free,0.0
UGR_00712,2025-08-20,referral,3,207.56,0,,premium,30.12
UGR_00713,2025-09-12,referral,5,36.19,0,,free,0.0
UGR_00714,2025-06-06,referral,1,137.86,1,2025-07-08,premium,30.84
UGR_00715,2025-05-31,organic,19,41.92,0,,basic,8.81
UGR_00716,2024-11-26,organic,0,31.95,1,2025-01-23,basic,9.13
UGR_00717,2025-03-23,paid_search,2,113.14,0,,basic,9.44
UGR_00718,2025-02-12,organic,2,53.78,0,,basic,8.73
UGR_00719,2025-02-02,organic,13,65.81,0,,premium,27.95
UGR_00720,2026-01-27,paid_search,0,34.59,0,,basic,8.58
UGR_00721,2025-08-23,organic,1,142.37,0,,free,0.0
UGR_00722,2025-12-16,organic,10,8.84,0,,free,0.0
UGR_00723,2025-11-20,social,9,36.16,0,,basic,8.96
UGR_00724,2025-11-19,paid_search,0,30.05,0,,free,0.0
UGR_00725,2025-10-27,email,6,38.42,0,,basic,8.94
UGR_00726,2025-04-13,email,0,43.91,0,,free,0.0
UGR_00727,2025-06-02,paid_search,11,23.96,0,,basic,9.21
UGR_00728,2025-06-05,paid_search,23,112.54,0,,free,0.0
UGR_00729,2025-09-17,paid_search,1,14.22,0,,basic,8.58
UGR_00730,2025-04-13,organic,3,24.31,0,,free,0.0
UGR_00731,2025-01-05,email,2,64.33,0,,free,0.0
UGR_00732,2025-02-05,email,0,10.81,0,,basic,9.77
UGR_00733,2025-06-14,referral,2,127.61,0,,premium,30.47
UGR_00734,2026-01-19,paid_search,21,105.45,0,,basic,8.81
UGR_00735,2026-01-12,social,22,22.01,0,,basic,9.52
UGR_00736,2025-09-22,organic,0,107.71,0,,free,0.0
UGR_00737,2024-10-20,social,23,124.12,1,2024-11-17,free,0.0
UGR_00738,2025-10-19,organic,0,88.27,0,,free,0.0
UGR_00739,2025-08-27,organic,14,7.2,0,,free,0.0
UGR_00740,2026-03-21,paid_search,8,26.25,0,,free,0.0
UGR_00741,2024-12-30,organic,0,107.36,1,2025-03-28,free,0.0
UGR_00742,2025-10-04,organic,2,74.95,0,,free,0.0
UGR_00743,2026-03-02,organic,25,71.55,0,,free,0.0
UGR_00744,2025-04-20,paid_search,3,117.64,0,,basic,8.25
UGR_00745,2025-03-20,paid_search,1,20.22,0,,free,0.0
UGR_00746,2025-02-26,paid_search,3,133.67,1,2025-04-23,basic,8.9
UGR_00747,2025-10-16,organic,1,24.47,0,,basic,8.7
UGR_00748,2025-12-04,paid_search,1,12.86,0,,premium,29.99
UGR_00749,2025-11-27,organic,0,14.81,0,,basic,8.96
UGR_00750,2025-01-11,referral,22,85.3,0,,free,0.0
UGR_00751,2025-04-10,paid_search,6,7.64,0,,free,0.0
UGR_00752,2025-10-02,organic,9,97.97,0,,free,0.0
UGR_00753,2025-01-17,referral,2,225.02,0,,basic,9.22
UGR_00754,2026-03-25,organic,11,10.89,0,,free,0.0
UGR_00755,2025-06-06,referral,28,35.36,0,,free,0.0
UGR_00756,2025-11-23,paid_search,12,29.06,1,2025-12-22,free,0.0
UGR_00757,2026-02-12,referral,1,254.54,0,,premium,29.14
UGR_00758,2025-11-30,social,23,113.06,1,2026-01-14,free,0.0
UGR_00759,2025-01-16,social,1,59.23,0,,basic,8.42
UGR_00760,2025-09-28,email,15,46.94,1,2025-11-05,free,0.0
UGR_00761,2025-01-22,paid_search,9,37.81,1,2025-02-27,basic,9.58
UGR_00762,2025-04-25,organic,2,14.99,0,,basic,9.18
UGR_00763,2025-11-09,email,16,59.25,0,,basic,8.53
UGR_00764,2025-11-24,organic,3,30.24,1,2026-01-22,basic,8.51
UGR_00765,2025-03-27,paid_search,10,47.7,0,,free,0.0
UGR_00766,2025-10-17,organic,4,54.34,0,,free,0.0
UGR_00767,2025-05-18,email,16,56.11,0,,basic,9.56
UGR_00768,2025-11-25,organic,12,23.35,1,2025-12-25,basic,8.88
UGR_00769,2025-06-23,paid_search,3,57.15,0,,premium,26.63
UGR_00770,2025-01-29,organic,3,60.65,0,,free,0.0
UGR_00771,2025-11-01,paid_search,3,49.73,0,,free,0.0
UGR_00772,2025-03-08,social,9,19.82,1,2025-05-22,free,0.0
UGR_00773,2025-10-17,email,3,30.4,0,,basic,8.61
UGR_00774,2025-01-30,paid_search,2,42.66,0,,basic,8.84
UGR_00775,2025-09-07,paid_search,2,16.19,0,,premium,28.54
UGR_00776,2025-02-15,organic,2,63.65,0,,basic,8.44
UGR_00777,2025-08-14,referral,27,57.13,0,,basic,9.32
UGR_00778,2025-12-09,social,1,28.9,0,,free,0.0
UGR_00779,2025-09-20,organic,1,33.2,0,,basic,8.6
UGR_00780,2024-12-06,paid_search,13,27.37,0,,basic,9.26
UGR_00781,2025-11-18,paid_search,6,14.91,1,2025-12-26,basic,10.34
UGR_00782,2026-01-07,organic,4,42.75,1,2026-02-21,premium,27.72
UGR_00783,2025-11-29,paid_search,23,96.33,0,,free,0.0
UGR_00784,2024-12-21,social,1,93.98,0,,free,0.0
UGR_00785,2025-08-15,social,3,54.28,0,,free,0.0
UGR_00786,2025-07-05,organic,1,50.12,0,,basic,8.58
UGR_00787,2025-05-03,referral,3,68.22,0,,basic,8.03
UGR_00788,2025-06-17,paid_search,0,36.96,0,,premium,31.07
UGR_00789,2025-09-24,organic,3,67.79,0,,basic,8.36
UGR_00790,2025-01-12,organic,1,49.31,0,,free,0.0
UGR_00791,2026-01-21,paid_search,9,35.68,1,2026-02-12,premium,26.21
UGR_00792,2025-05-04,organic,28,89.28,0,,basic,8.83
UGR_00793,2025-12-25,social,2,59.05,0,,basic,8.38
UGR_00794,2024-10-12,paid_search,0,152.15,0,,basic,9.05
UGR_00795,2025-11-29,paid_search,16,34.38,1,2026-01-02,basic,8.38
UGR_00796,2025-12-17,referral,1,39.14,0,,free,0.0
UGR_00797,2025-05-18,paid_search,19,13.6,0,,free,0.0
UGR_00798,2024-11-18,social,7,36.53,0,,free,0.0
UGR_00799,2025-01-18,referral,12,51.88,0,,free,0.0
UGR_00800,2025-12-02,organic,6,70.11,1,2026-01-20,basic,8.79
UGR_00801,2025-10-12,email,0,29.1,0,,premium,30.94
UGR_00802,2024-12-28,social,10,42.52,0,,basic,8.41
UGR_00803,2025-01-09,paid_search,3,35.54,0,,basic,9.1
UGR_00804,2025-02-28,referral,1,243.68,0,,free,0.0
UGR_00805,2025-06-27,referral,4,38.4,0,,basic,9.72
UGR_00806,2025-12-29,referral,29,152.96,0,,basic,8.71
UGR_00807,2025-08-28,referral,1,265.31,0,,free,0.0
UGR_00808,2026-02-25,email,6,35.61,0,,basic,8.77
UGR_00809,2025-02-10,paid_search,26,58.69,1,2025-04-21,free,0.0
UGR_00810,2024-10-14,referral,8,60.31,0,,basic,9.65
UGR_00811,2025-01-08,organic,3,183.53,0,,basic,8.2
UGR_00812,2025-04-20,referral,2,108.3,0,,free,0.0
UGR_00813,2025-11-24,paid_search,13,25.68,1,2026-01-24,free,0.0
UGR_00814,2025-01-28,referral,1,14.75,0,,free,0.0
UGR_00815,2025-05-27,paid_search,1,40.71,0,,basic,9.07
UGR_00816,2025-09-05,referral,9,453.36,0,,free,0.0
UGR_00817,2024-11-24,email,2,131.47,1,2025-01-19,basic,8.72
UGR_00818,2025-08-06,organic,2,67.2,1,2025-09-24,premium,24.2
UGR_00819,2025-10-05,referral,2,29.91,0,,free,0.0
UGR_00820,2025-07-11,organic,10,21.39,0,,basic,8.73
UGR_00821,2025-03-11,organic,2,24.04,1,2025-03-26,free,0.0
UGR_00822,2024-11-01,referral,2,43.87,0,,free,0.0
UGR_00823,2025-05-09,social,12,5.89,0,,free,0.0
UGR_00824,2025-12-27,referral,29,26.09,0,,basic,9.09
