session_id,user_id,date,step_1_viewed,step_2_details,step_3_payment,step_4_confirm,step_5_complete,variant,converted,revenue,drop_step
SES_0000342,USR_00721,2025-06-29,1,1,0,0,0,A,0,0.0,3.0
SES_0000343,USR_07678,2025-12-02,1,1,1,1,0,A,0,0.0,5.0
SES_0000344,USR_03351,2025-10-15,1,0,0,0,0,B,0,0.0,2.0
SES_0000345,USR_05679,2025-08-11,1,1,1,1,1,A,1,50.75,
SES_0000346,USR_01898,2025-04-11,1,1,1,0,0,A,0,0.0,4.0
SES_0000347,USR_00593,2025-12-31,1,1,1,1,1,A,1,33.19,
SES_0000348,USR_07716,2025-09-17,1,1,1,1,1,A,1,26.21,
SES_0000349,USR_03364,2025-12-09,1,1,0,0,0,A,0,0.0,3.0
SES_0000350,USR_04968,2025-06-10,1,1,0,0,0,B,0,0.0,3.0
SES_0000351,USR_01591,2025-07-19,1,1,1,1,1,B,1,41.75,
SES_0000352,USR_02084,2025-11-12,1,1,0,0,0,A,0,0.0,3.0
SES_0000353,USR_02670,2025-04-25,1,1,1,0,0,A,0,0.0,4.0
SES_0000354,USR_07705,2025-06-18,1,1,1,0,0,A,0,0.0,4.0
SES_0000355,USR_05352,2025-05-07,1,0,0,0,0,A,0,0.0,2.0
SES_0000356,USR_09315,2025-08-19,1,1,0,0,0,A,0,0.0,3.0
SES_0000357,USR_06570,2025-08-24,1,1,1,1,1,A,1,25.63,
SES_0000358,USR_08821,2025-06-02,1,1,1,0,0,A,0,0.0,4.0
SES_0000359,USR_04068,2026-02-04,1,1,0,0,0,A,0,0.0,3.0
SES_0000360,USR_01504,2025-10-10,1,1,1,1,1,A,1,131.46,
SES_0000361,USR_08592,2025-06-04,1,1,1,1,1,A,1,120.19,
SES_0000362,USR_03536,2025-12-24,1,1,0,0,0,B,0,0.0,3.0
SES_0000363,USR_02330,2025-08-30,1,1,0,0,0,B,0,0.0,3.0
SES_0000364,USR_02969,2025-06-07,1,1,1,1,1,B,1,41.75,
SES_0000365,USR_01232,2025-09-18,1,1,1,1,1,B,1,252.27,
SES_0000366,USR_08875,2025-04-06,1,0,0,0,0,B,0,0.0,2.0
SES_0000367,USR_09575,2025-08-30,1,1,1,1,1,B,1,43.55,
SES_0000368,USR_00900,2026-02-23,1,1,1,1,1,A,1,24.37,
SES_0000369,USR_01859,2026-01-18,1,1,1,1,1,B,1,129.95,
SES_0000370,USR_06472,2026-02-25,1,1,1,1,1,B,1,116.78,
SES_0000371,USR_03954,2025-04-16,1,1,1,1,0,B,0,0.0,5.0
SES_0000372,USR_04559,2025-05-29,1,0,0,0,0,B,0,0.0,2.0
SES_0000373,USR_08853,2025-12-21,1,1,1,1,1,A,1,64.78,
SES_0000374,USR_06387,2025-05-27,1,1,0,0,0,A,0,0.0,3.0
SES_0000375,USR_03149,2026-01-31,1,1,1,1,1,B,1,119.27,
SES_0000376,USR_08238,2025-07-16,1,1,1,1,1,A,1,115.57,
SES_0000377,USR_04728,2025-10-15,1,1,1,1,1,B,1,53.65,
SES_0000378,USR_00223,2025-09-23,1,0,0,0,0,A,0,0.0,2.0
SES_0000379,USR_07302,2025-06-13,1,1,0,0,0,A,0,0.0,3.0
SES_0000380,USR_01152,2026-03-22,1,1,1,1,1,B,1,93.28,
SES_0000381,USR_00135,2025-06-07,1,1,1,1,1,B,1,31.09,
SES_0000382,USR_06529,2025-12-31,1,1,0,0,0,B,0,0.0,3.0
SES_0000383,USR_01560,2025-05-08,1,1,0,0,0,A,0,0.0,3.0
SES_0000384,USR_00596,2025-04-08,1,1,0,0,0,B,0,0.0,3.0
SES_0000385,USR_00264,2025-06-14,1,0,0,0,0,B,0,0.0,2.0
SES_0000386,USR_05202,2025-10-07,1,1,0,0,0,B,0,0.0,3.0
SES_0000387,USR_05795,2025-07-22,1,1,1,1,1,B,1,53.16,
SES_0000388,USR_07371,2025-04-22,1,0,0,0,0,A,0,0.0,2.0
SES_0000389,USR_07660,2026-02-24,1,1,1,0,0,A,0,0.0,4.0
SES_0000390,USR_09718,2025-09-12,1,1,1,1,1,A,1,453.18,
SES_0000391,USR_00272,2025-11-09,1,0,0,0,0,A,0,0.0,2.0
SES_0000392,USR_02365,2025-11-04,1,1,1,0,0,A,0,0.0,4.0
SES_0000393,USR_00810,2026-02-14,1,1,1,1,1,B,1,57.47,
SES_0000394,USR_01277,2025-07-20,1,1,1,1,1,A,1,184.32,
SES_0000395,USR_00556,2025-11-14,1,1,0,0,0,A,0,0.0,3.0
SES_0000396,USR_00234,2025-07-05,1,1,1,1,1,A,1,76.73,
SES_0000397,USR_04362,2025-04-20,1,1,1,1,1,A,1,17.59,
SES_0000398,USR_05008,2026-03-09,1,1,1,1,1,B,1,60.41,
SES_0000399,USR_03568,2025-08-09,1,1,1,1,1,B,1,53.27,
SES_0000400,USR_02257,2025-08-26,1,1,1,1,1,A,1,78.89,
SES_0000401,USR_04185,2025-10-08,1,1,1,1,1,B,1,39.5,
SES_0000402,USR_05971,2025-09-26,1,0,0,0,0,B,0,0.0,2.0
SES_0000403,USR_09914,2025-10-18,1,1,0,0,0,B,0,0.0,3.0
SES_0000404,USR_06137,2026-01-07,1,1,1,0,0,B,0,0.0,4.0
SES_0000405,USR_07051,2026-02-23,1,0,0,0,0,B,0,0.0,2.0
SES_0000406,USR_06801,2025-09-05,1,1,1,1,0,B,0,0.0,5.0
SES_0000407,USR_07194,2026-01-13,1,1,0,0,0,A,0,0.0,3.0
SES_0000408,USR_07001,2025-08-20,1,1,0,0,0,A,0,0.0,3.0
SES_0000409,USR_08995,2026-03-05,1,0,0,0,0,B,0,0.0,2.0
SES_0000410,USR_08981,2025-12-23,1,1,0,0,0,B,0,0.0,3.0
SES_0000411,USR_02426,2025-05-04,1,1,0,0,0,A,0,0.0,3.0
SES_0000412,USR_09187,2025-04-21,1,1,0,0,0,A,0,0.0,3.0
SES_0000413,USR_04582,2026-02-21,1,1,0,0,0,A,0,0.0,3.0
SES_0000414,USR_05241,2025-06-27,1,0,0,0,0,A,0,0.0,2.0
SES_0000415,USR_02043,2025-04-15,1,1,1,1,1,B,1,63.6,
SES_0000416,USR_00664,2026-02-13,1,1,1,1,1,A,1,58.46,
SES_0000417,USR_04170,2025-04-05,1,1,1,1,1,B,1,126.1,
SES_0000418,USR_09534,2025-10-20,1,1,0,0,0,A,0,0.0,3.0
SES_0000419,USR_09465,2025-10-06,1,1,1,1,1,A,1,134.42,
SES_0000420,USR_04094,2025-07-05,1,0,0,0,0,A,0,0.0,2.0
SES_0000421,USR_07922,2025-07-04,1,1,1,1,1,B,1,33.81,
SES_0000422,USR_03566,2025-08-25,1,1,1,1,1,B,1,35.52,
SES_0000423,USR_08793,2026-03-25,1,1,0,0,0,B,0,0.0,3.0
SES_0000424,USR_07063,2025-10-28,1,0,0,0,0,A,0,0.0,2.0
SES_0000425,USR_09670,2026-01-12,1,1,0,0,0,B,0,0.0,3.0
SES_0000426,USR_06549,2025-08-04,1,1,0,0,0,B,0,0.0,3.0
SES_0000427,USR_01570,2025-06-12,1,1,0,0,0,A,0,0.0,3.0
SES_0000428,USR_04396,2025-12-06,1,1,1,1,1,A,1,49.46,
SES_0000429,USR_07204,2026-03-01,1,1,0,0,0,A,0,0.0,3.0
SES_0000430,USR_07121,2025-07-28,1,1,1,1,1,B,1,31.06,
SES_0000431,USR_00804,2025-07-07,1,1,1,1,1,B,1,70.23,
SES_0000432,USR_07035,2025-09-08,1,1,1,1,1,A,1,107.1,
SES_0000433,USR_01881,2025-08-27,1,0,0,0,0,B,0,0.0,2.0
SES_0000434,USR_09998,2026-02-23,1,0,0,0,0,B,0,0.0,2.0
SES_0000435,USR_08056,2025-06-04,1,0,0,0,0,B,0,0.0,2.0
SES_0000436,USR_09960,2025-07-01,1,1,1,1,1,B,1,69.05,
SES_0000437,USR_03246,2025-10-03,1,0,0,0,0,B,0,0.0,2.0
SES_0000438,USR_06899,2025-09-14,1,1,1,1,1,B,1,57.59,
SES_0000439,USR_07083,2025-08-01,1,1,1,1,0,A,0,0.0,5.0
SES_0000440,USR_07683,2025-08-02,1,1,0,0,0,B,0,0.0,3.0
SES_0000441,USR_05093,2025-07-09,1,1,1,1,1,B,1,39.11,
SES_0000442,USR_04832,2026-03-15,1,1,0,0,0,A,0,0.0,3.0
SES_0000443,USR_07927,2025-08-25,1,1,1,1,1,A,1,102.35,
SES_0000444,USR_03162,2025-10-12,1,1,1,1,1,A,1,36.8,
SES_0000445,USR_00855,2025-07-30,1,1,1,1,1,B,1,17.46,
SES_0000446,USR_05816,2025-11-09,1,0,0,0,0,B,0,0.0,2.0
SES_0000447,USR_05317,2026-03-13,1,1,0,0,0,B,0,0.0,3.0
SES_0000448,USR_05919,2025-08-11,1,1,1,1,1,A,1,72.49,
SES_0000449,USR_02717,2025-09-22,1,1,1,0,0,B,0,0.0,4.0
SES_0000450,USR_01107,2025-05-12,1,1,0,0,0,B,0,0.0,3.0
SES_0000451,USR_08635,2025-11-23,1,0,0,0,0,B,0,0.0,2.0
SES_0000452,USR_05209,2025-11-29,1,1,1,1,1,A,1,105.74,
SES_0000453,USR_00813,2025-05-26,1,1,1,1,0,A,0,0.0,5.0
SES_0000454,USR_00621,2025-08-21,1,1,0,0,0,B,0,0.0,3.0
SES_0000455,USR_02495,2026-03-23,1,1,1,1,1,A,1,35.14,
SES_0000456,USR_03986,2025-05-06,1,1,0,0,0,B,0,0.0,3.0
SES_0000457,USR_01230,2025-08-05,1,1,0,0,0,A,0,0.0,3.0
SES_0000458,USR_04262,2025-07-08,1,0,0,0,0,A,0,0.0,2.0
SES_0000459,USR_00962,2025-11-16,1,1,0,0,0,A,0,0.0,3.0
SES_0000460,USR_08109,2025-07-20,1,1,0,0,0,B,0,0.0,3.0
SES_0000461,USR_01408,2025-09-28,1,0,0,0,0,A,0,0.0,2.0
SES_0000462,USR_09691,2025-06-18,1,0,0,0,0,A,0,0.0,2.0
SES_0000463,USR_02488,2025-08-09,1,1,0,0,0,A,0,0.0,3.0
SES_0000464,USR_07502,2025-10-18,1,1,1,1,1,B,1,36.85,
SES_0000465,USR_00787,2026-02-24,1,0,0,0,0,B,0,0.0,2.0
SES_0000466,USR_04881,2025-12-13,1,1,1,0,0,A,0,0.0,4.0
SES_0000467,USR_01531,2026-03-10,1,1,1,1,1,A,1,182.71,
SES_0000468,USR_04913,2025-07-31,1,0,0,0,0,A,0,0.0,2.0
SES_0000469,USR_05668,2025-05-21,1,1,1,1,1,B,1,194.91,
SES_0000470,USR_00611,2025-07-15,1,1,1,1,1,A,1,57.64,
SES_0000471,USR_07977,2025-11-20,1,0,0,0,0,A,0,0.0,2.0
SES_0000472,USR_08283,2025-06-01,1,1,0,0,0,A,0,0.0,3.0
SES_0000473,USR_00581,2025-07-15,1,1,1,1,1,B,1,51.32,
SES_0000474,USR_06092,2026-03-23,1,0,0,0,0,B,0,0.0,2.0
SES_0000475,USR_03903,2025-11-22,1,1,1,1,1,A,1,33.82,
SES_0000476,USR_05272,2025-10-04,1,0,0,0,0,B,0,0.0,2.0
SES_0000477,USR_02995,2025-10-10,1,1,1,1,1,B,1,26.72,
SES_0000478,USR_03754,2025-10-28,1,1,0,0,0,B,0,0.0,3.0
SES_0000479,USR_09236,2026-03-21,1,0,0,0,0,A,0,0.0,2.0
SES_0000480,USR_07296,2026-01-22,1,1,1,0,0,B,0,0.0,4.0
SES_0000481,USR_03561,2025-09-09,1,1,0,0,0,A,0,0.0,3.0
SES_0000482,USR_09886,2026-01-23,1,1,1,1,1,A,1,68.68,
SES_0000483,USR_07981,2025-05-26,1,1,1,1,1,B,1,57.32,
SES_0000484,USR_08553,2025-07-21,1,1,1,1,1,A,1,43.5,
SES_0000485,USR_09157,2025-04-17,1,0,0,0,0,B,0,0.0,2.0
SES_0000486,USR_07237,2025-10-29,1,1,1,0,0,A,0,0.0,4.0
SES_0000487,USR_00799,2025-09-01,1,0,0,0,0,A,0,0.0,2.0
SES_0000488,USR_01797,2026-01-05,1,1,1,1,1,B,1,42.84,
SES_0000489,USR_08909,2025-06-13,1,1,0,0,0,B,0,0.0,3.0
SES_0000490,USR_04609,2026-03-24,1,0,0,0,0,B,0,0.0,2.0
SES_0000491,USR_00425,2025-11-06,1,1,1,1,1,A,1,81.72,
SES_0000492,USR_00599,2025-07-27,1,1,1,0,0,B,0,0.0,4.0
SES_0000493,USR_09407,2025-06-30,1,0,0,0,0,A,0,0.0,2.0
SES_0000494,USR_05733,2025-11-12,1,0,0,0,0,A,0,0.0,2.0
SES_0000495,USR_03279,2026-03-05,1,1,1,1,1,A,1,57.97,
SES_0000496,USR_05482,2025-12-17,1,1,1,1,1,B,1,135.72,
SES_0000497,USR_01588,2026-01-17,1,1,0,0,0,B,0,0.0,3.0
SES_0000498,USR_07372,2025-11-27,1,1,0,0,0,A,0,0.0,3.0
SES_0000499,USR_08220,2025-07-01,1,1,0,0,0,B,0,0.0,3.0
SES_0000500,USR_03441,2025-10-29,1,1,1,1,1,A,1,96.93,
SES_0000501,USR_08955,2025-11-20,1,0,0,0,0,A,0,0.0,2.0
SES_0000502,USR_09627,2026-02-13,1,1,0,0,0,A,0,0.0,3.0
SES_0000503,USR_00104,2025-09-20,1,1,0,0,0,A,0,0.0,3.0
SES_0000504,USR_08452,2026-03-23,1,1,0,0,0,A,0,0.0,3.0
SES_0000505,USR_00935,2025-06-16,1,1,1,1,1,A,1,113.17,
SES_0000506,USR_02858,2025-05-02,1,1,1,1,1,B,1,79.05,
SES_0000507,USR_09839,2025-05-22,1,1,1,1,1,B,1,74.0,
SES_0000508,USR_08234,2025-05-08,1,1,1,1,1,A,1,18.29,
SES_0000509,USR_06612,2025-08-29,1,0,0,0,0,B,0,0.0,2.0
SES_0000510,USR_01393,2026-03-09,1,1,1,0,0,B,0,0.0,4.0
SES_0000511,USR_04056,2025-12-30,1,0,0,0,0,B,0,0.0,2.0
SES_0000512,USR_01905,2025-04-26,1,0,0,0,0,A,0,0.0,2.0
SES_0000513,USR_09811,2025-09-06,1,1,1,1,1,A,1,152.19,
SES_0000514,USR_06593,2025-12-09,1,1,1,0,0,B,0,0.0,4.0
SES_0000515,USR_06772,2025-11-28,1,1,1,1,0,B,0,0.0,5.0
SES_0000516,USR_09927,2025-10-18,1,1,1,0,0,A,0,0.0,4.0
SES_0000517,USR_02578,2025-10-18,1,1,1,1,1,B,1,70.15,
SES_0000518,USR_04453,2025-09-02,1,1,1,1,1,B,1,82.58,
SES_0000519,USR_07057,2025-06-25,1,1,0,0,0,B,0,0.0,3.0
SES_0000520,USR_07701,2025-04-02,1,1,1,0,0,B,0,0.0,4.0
SES_0000521,USR_01170,2025-04-24,1,1,0,0,0,A,0,0.0,3.0
SES_0000522,USR_08087,2026-03-22,1,1,0,0,0,A,0,0.0,3.0
SES_0000523,USR_05816,2026-01-09,1,1,1,1,1,A,1,137.24,
SES_0000524,USR_00618,2025-09-09,1,1,0,0,0,A,0,0.0,3.0
SES_0000525,USR_05130,2025-08-26,1,1,1,1,1,B,1,36.57,
SES_0000526,USR_04212,2025-09-13,1,1,0,0,0,A,0,0.0,3.0
SES_0000527,USR_07630,2025-07-28,1,1,1,1,1,A,1,30.12,
SES_0000528,USR_00491,2026-02-11,1,1,0,0,0,B,0,0.0,3.0
SES_0000529,USR_07788,2025-05-28,1,1,1,1,1,B,1,32.73,
SES_0000530,USR_03025,2025-04-28,1,1,1,1,0,B,0,0.0,5.0
SES_0000531,USR_04263,2025-06-02,1,1,0,0,0,B,0,0.0,3.0
SES_0000532,USR_02856,2025-12-31,1,1,1,1,1,A,1,145.83,
SES_0000533,USR_06749,2025-12-27,1,1,1,1,1,B,1,182.41,
SES_0000534,USR_07090,2025-12-24,1,0,0,0,0,A,0,0.0,2.0
SES_0000535,USR_05919,2025-07-21,1,1,1,1,1,A,1,33.06,
SES_0000536,USR_02638,2026-02-22,1,1,1,1,1,B,1,44.48,
SES_0000537,USR_03500,2025-07-08,1,1,0,0,0,B,0,0.0,3.0
SES_0000538,USR_02661,2025-05-24,1,1,1,1,1,B,1,36.43,
SES_0000539,USR_00470,2025-11-20,1,1,1,1,1,A,1,236.88,
SES_0000540,USR_06097,2025-05-16,1,0,0,0,0,A,0,0.0,2.0
SES_0000541,USR_02356,2026-01-27,1,1,1,1,1,B,1,110.94,
SES_0000542,USR_02528,2025-07-20,1,1,1,0,0,B,0,0.0,4.0
SES_0000543,USR_07065,2025-12-23,1,1,1,0,0,A,0,0.0,4.0
SES_0000544,USR_03307,2025-04-14,1,1,0,0,0,A,0,0.0,3.0
SES_0000545,USR_08327,2025-05-09,1,1,1,1,1,A,1,115.8,
SES_0000546,USR_06342,2026-01-16,1,1,1,0,0,B,0,0.0,4.0
SES_0000547,USR_09222,2026-01-24,1,1,1,0,0,B,0,0.0,4.0
SES_0000548,USR_05389,2025-04-20,1,1,1,1,1,B,1,54.99,
SES_0000549,USR_02436,2025-04-15,1,0,0,0,0,A,0,0.0,2.0
SES_0000550,USR_06732,2025-12-25,1,0,0,0,0,B,0,0.0,2.0
SES_0000551,USR_09581,2025-12-06,1,1,1,1,1,A,1,64.97,
SES_0000552,USR_04380,2026-01-03,1,1,1,1,1,B,1,40.43,
SES_0000553,USR_04403,2025-11-05,1,1,0,0,0,B,0,0.0,3.0
SES_0000554,USR_06193,2025-04-05,1,1,1,1,1,B,1,77.58,
SES_0000555,USR_07003,2025-11-12,1,1,1,1,1,A,1,98.94,
SES_0000556,USR_08759,2025-08-23,1,1,0,0,0,A,0,0.0,3.0
SES_0000557,USR_07185,2025-09-27,1,0,0,0,0,B,0,0.0,2.0
SES_0000558,USR_07905,2025-05-08,1,1,1,0,0,A,0,0.0,4.0
SES_0000559,USR_04229,2025-12-30,1,0,0,0,0,A,0,0.0,2.0
SES_0000560,USR_00093,2026-01-19,1,1,1,1,1,B,1,175.43,
SES_0000561,USR_04155,2026-03-14,1,1,1,1,1,A,1,54.74,
SES_0000562,USR_02597,2025-09-04,1,1,0,0,0,A,0,0.0,3.0
SES_0000563,USR_07111,2025-09-28,1,1,0,0,0,B,0,0.0,3.0
SES_0000564,USR_02777,2025-07-29,1,1,0,0,0,A,0,0.0,3.0
SES_0000565,USR_00672,2025-11-24,1,0,0,0,0,A,0,0.0,2.0
SES_0000566,USR_02949,2025-09-08,1,1,1,1,1,B,1,25.34,
SES_0000567,USR_02934,2025-12-26,1,1,1,0,0,B,0,0.0,4.0
SES_0000568,USR_08260,2026-01-11,1,1,1,1,0,A,0,0.0,5.0
SES_0000569,USR_08934,2026-02-09,1,1,1,0,0,A,0,0.0,4.0
SES_0000570,USR_08319,2026-01-22,1,1,0,0,0,A,0,0.0,3.0
SES_0000571,USR_04672,2025-06-23,1,1,1,1,1,A,1,52.97,
SES_0000572,USR_03644,2025-11-09,1,1,1,1,1,A,1,180.21,
SES_0000573,USR_06161,2026-03-12,1,1,0,0,0,A,0,0.0,3.0
SES_0000574,USR_05254,2026-03-25,1,1,1,0,0,B,0,0.0,4.0
SES_0000575,USR_02542,2025-04-09,1,0,0,0,0,B,0,0.0,2.0
SES_0000576,USR_06384,2025-05-17,1,1,1,1,1,A,1,35.0,
SES_0000577,USR_06844,2025-05-14,1,1,0,0,0,B,0,0.0,3.0
SES_0000578,USR_02002,2026-01-28,1,1,0,0,0,A,0,0.0,3.0
SES_0000579,USR_03213,2026-01-19,1,1,1,1,1,B,1,66.76,
SES_0000580,USR_07424,2026-02-05,1,0,0,0,0,A,0,0.0,2.0
SES_0000581,USR_07036,2025-08-12,1,0,0,0,0,A,0,0.0,2.0
SES_0000582,USR_02682,2025-11-16,1,1,1,1,1,B,1,293.71,
SES_0000583,USR_05171,2025-07-12,1,1,1,1,0,A,0,0.0,5.0
SES_0000584,USR_04705,2025-11-10,1,1,1,1,0,B,0,0.0,5.0
SES_0000585,USR_02867,2025-09-06,1,1,1,1,1,A,1,52.08,
SES_0000586,USR_04427,2026-01-23,1,1,1,0,0,A,0,0.0,4.0
SES_0000587,USR_03142,2025-09-30,1,1,1,0,0,A,0,0.0,4.0
SES_0000588,USR_01368,2025-12-08,1,1,0,0,0,A,0,0.0,3.0
SES_0000589,USR_07870,2026-03-13,1,1,0,0,0,B,0,0.0,3.0
SES_0000590,USR_04025,2025-08-24,1,1,1,1,1,A,1,147.62,
SES_0000591,USR_06379,2026-03-09,1,1,1,1,0,A,0,0.0,5.0
SES_0000592,USR_01657,2025-10-17,1,0,0,0,0,B,0,0.0,2.0
SES_0000593,USR_01616,2025-06-24,1,1,1,1,1,A,1,114.63,
SES_0000594,USR_03351,2025-06-27,1,1,1,1,1,B,1,44.57,
SES_0000595,USR_06873,2025-12-03,1,1,0,0,0,B,0,0.0,3.0
SES_0000596,USR_04741,2025-09-01,1,1,1,1,1,B,1,95.13,
SES_0000597,USR_05254,2026-03-21,1,1,1,1,1,A,1,106.93,
SES_0000598,USR_05906,2025-09-29,1,1,1,1,1,B,1,102.36,
SES_0000599,USR_03738,2026-03-04,1,1,0,0,0,A,0,0.0,3.0
SES_0000600,USR_04786,2025-11-24,1,1,0,0,0,B,0,0.0,3.0
SES_0000601,USR_05525,2025-04-14,1,1,1,1,1,A,1,38.38,
SES_0000602,USR_08723,2025-10-26,1,1,1,0,0,B,0,0.0,4.0
SES_0000603,USR_04296,2025-10-24,1,1,1,1,1,B,1,44.27,
SES_0000604,USR_02519,2025-08-17,1,1,1,1,1,B,1,76.25,
SES_0000605,USR_06099,2025-12-02,1,1,1,0,0,B,0,0.0,4.0
SES_0000606,USR_02294,2025-05-08,1,1,1,1,0,B,0,0.0,5.0
SES_0000607,USR_07882,2025-10-31,1,0,0,0,0,B,0,0.0,2.0
SES_0000608,USR_08173,2025-07-10,1,1,1,1,1,B,1,82.5,
SES_0000609,USR_04058,2025-10-17,1,1,1,1,1,A,1,223.52,
SES_0000610,USR_02674,2025-04-21,1,1,0,0,0,A,0,0.0,3.0
SES_0000611,USR_03039,2025-10-23,1,1,1,1,1,B,1,61.52,
SES_0000612,USR_04060,2025-08-18,1,0,0,0,0,B,0,0.0,2.0
SES_0000613,USR_04139,2025-07-14,1,1,0,0,0,A,0,0.0,3.0
SES_0000614,USR_05479,2025-05-19,1,0,0,0,0,A,0,0.0,2.0
SES_0000615,USR_05362,2025-08-30,1,1,0,0,0,A,0,0.0,3.0
SES_0000616,USR_01950,2025-07-04,1,1,1,1,1,B,1,260.73,
SES_0000617,USR_04877,2025-10-25,1,1,0,0,0,A,0,0.0,3.0
SES_0000618,USR_08358,2025-09-13,1,1,0,0,0,B,0,0.0,3.0
SES_0000619,USR_03465,2025-11-15,1,1,1,1,1,A,1,69.92,
SES_0000620,USR_05803,2025-12-07,1,1,1,1,1,B,1,58.4,
SES_0000621,USR_08797,2026-03-03,1,1,1,1,1,B,1,92.0,
SES_0000622,USR_06952,2025-09-05,1,0,0,0,0,A,0,0.0,2.0
SES_0000623,USR_01942,2025-10-02,1,1,1,1,1,B,1,43.22,
SES_0000624,USR_04029,2026-03-05,1,1,1,1,1,B,1,130.02,
SES_0000625,USR_06396,2025-11-11,1,1,1,0,0,A,0,0.0,4.0
SES_0000626,USR_01459,2025-10-09,1,1,1,1,1,B,1,49.05,
SES_0000627,USR_09753,2025-05-05,1,1,1,1,0,B,0,0.0,5.0
SES_0000628,USR_06235,2025-10-15,1,1,1,1,1,A,1,116.88,
SES_0000629,USR_05530,2025-10-29,1,1,1,1,1,B,1,88.47,
SES_0000630,USR_00439,2025-05-01,1,1,1,0,0,B,0,0.0,4.0
SES_0000631,USR_02131,2025-12-30,1,0,0,0,0,A,0,0.0,2.0
SES_0000632,USR_04461,2025-12-10,1,1,1,1,1,B,1,84.12,
SES_0000633,USR_00694,2025-11-18,1,1,1,1,1,A,1,16.47,
SES_0000634,USR_00703,2025-09-23,1,1,0,0,0,A,0,0.0,3.0
SES_0000635,USR_06863,2025-04-08,1,1,0,0,0,A,0,0.0,3.0
SES_0000636,USR_07961,2025-09-30,1,1,1,1,1,B,1,70.78,
SES_0000637,USR_05099,2025-08-04,1,1,1,1,1,A,1,88.06,
SES_0000638,USR_01137,2025-07-26,1,1,1,0,0,B,0,0.0,4.0
SES_0000639,USR_08230,2025-10-18,1,1,0,0,0,B,0,0.0,3.0
SES_0000640,USR_03662,2025-05-04,1,1,0,0,0,A,0,0.0,3.0
SES_0000641,USR_06868,2025-05-16,1,0,0,0,0,B,0,0.0,2.0
SES_0000642,USR_02904,2025-05-07,1,1,1,1,1,A,1,6.26,
SES_0000643,USR_04585,2025-09-08,1,1,1,1,0,A,0,0.0,5.0
SES_0000644,USR_07645,2026-03-10,1,1,1,1,1,A,1,35.64,
SES_0000645,USR_09521,2026-02-26,1,1,0,0,0,A,0,0.0,3.0
SES_0000646,USR_05064,2025-05-12,1,1,0,0,0,B,0,0.0,3.0
SES_0000647,USR_09196,2025-11-08,1,1,1,1,1,A,1,80.87,
SES_0000648,USR_09544,2026-02-05,1,1,0,0,0,A,0,0.0,3.0
SES_0000649,USR_06748,2025-03-31,1,1,1,1,1,A,1,99.65,
SES_0000650,USR_03224,2025-09-23,1,1,1,1,1,B,1,87.38,
SES_0000651,USR_00412,2026-02-22,1,0,0,0,0,B,0,0.0,2.0
SES_0000652,USR_02937,2026-02-24,1,0,0,0,0,B,0,0.0,2.0
SES_0000653,USR_02317,2025-12-19,1,1,1,1,1,B,1,263.9,
SES_0000654,USR_00344,2026-02-20,1,0,0,0,0,A,0,0.0,2.0
SES_0000655,USR_08700,2025-11-06,1,1,0,0,0,A,0,0.0,3.0
SES_0000656,USR_02272,2025-08-15,1,1,1,1,1,B,1,73.27,
SES_0000657,USR_06618,2025-09-14,1,1,1,1,1,B,1,57.8,
SES_0000658,USR_00618,2025-05-03,1,1,1,1,1,A,1,204.04,
SES_0000659,USR_08407,2025-11-30,1,0,0,0,0,B,0,0.0,2.0
SES_0000660,USR_02540,2025-09-07,1,1,1,1,0,A,0,0.0,5.0
SES_0000661,USR_06147,2025-05-07,1,1,1,0,0,B,0,0.0,4.0
SES_0000662,USR_07236,2025-11-19,1,1,0,0,0,A,0,0.0,3.0
SES_0000663,USR_06572,2025-12-27,1,1,0,0,0,A,0,0.0,3.0
SES_0000664,USR_08001,2025-11-21,1,1,1,1,0,A,0,0.0,5.0
SES_0000665,USR_08659,2026-01-06,1,1,1,1,1,A,1,64.97,
SES_0000666,USR_09607,2025-05-27,1,1,1,1,1,B,1,123.45,
SES_0000667,USR_09958,2025-11-04,1,1,1,1,1,B,1,28.85,
SES_0000668,USR_03330,2025-04-28,1,1,0,0,0,B,0,0.0,3.0
SES_0000669,USR_02537,2025-04-21,1,1,1,1,1,A,1,90.92,
SES_0000670,USR_08962,2026-02-09,1,1,1,1,1,B,1,137.98,
SES_0000671,USR_05207,2025-12-13,1,1,1,0,0,B,0,0.0,4.0
SES_0000672,USR_07920,2025-07-20,1,1,0,0,0,B,0,0.0,3.0
SES_0000673,USR_09247,2025-08-19,1,0,0,0,0,A,0,0.0,2.0
SES_0000674,USR_05397,2025-06-13,1,0,0,0,0,A,0,0.0,2.0
SES_0000675,USR_01903,2025-04-15,1,1,0,0,0,A,0,0.0,3.0
SES_0000676,USR_09719,2025-08-24,1,1,1,1,1,A,1,208.01,
SES_0000677,USR_04082,2026-03-13,1,1,1,0,0,A,0,0.0,4.0
SES_0000678,USR_03766,2025-06-28,1,1,1,1,0,A,0,0.0,5.0
SES_0000679,USR_06565,2025-12-22,1,0,0,0,0,A,0,0.0,2.0
SES_0000680,USR_05139,2025-11-10,1,1,1,1,1,B,1,54.53,
SES_0000681,USR_07849,2025-12-31,1,1,1,1,1,B,1,132.55,
SES_0000682,USR_07249,2025-07-26,1,1,0,0,0,B,0,0.0,3.0
