application_id,credit_score,annual_income,loan_amount,loan_purpose,employment_years,debt_to_income,approved,interest_rate,default_flag,origination_date
APP_000297,759,92464.55,12943.92,debt_consolidation,9.2,0.2365,1,8.07,0,2024-06-07
APP_000298,730,57509.67,6016.57,home_improvement,3.9,0.1729,1,7.52,0,2025-12-01
APP_000299,736,87691.55,11295.15,debt_consolidation,5.2,0.1357,1,7.89,0,2025-05-17
APP_000300,696,40400.02,4148.99,debt_consolidation,2.5,0.2092,1,8.06,0,2024-06-16
APP_000301,811,107604.19,6779.76,auto,16.5,0.1297,1,8.52,0,2024-08-14
APP_000302,651,41835.88,15322.05,personal,0.5,0.4162,1,8.83,0,2025-03-21
APP_000303,850,50370.79,10617.39,auto,6.0,0.173,1,7.53,0,2025-03-15
APP_000304,770,64268.21,5783.63,business,2.7,0.3323,1,7.61,0,2023-09-26
APP_000305,774,105654.12,17771.47,auto,3.8,0.1067,1,7.4,0,2025-01-16
APP_000306,720,79910.76,7701.04,personal,2.1,0.1943,1,7.92,0,2025-06-13
APP_000307,626,43636.15,3899.33,debt_consolidation,30.0,0.235,0,9.54,0,2025-01-03
APP_000308,769,291952.41,5069.97,debt_consolidation,0.5,0.2698,1,8.66,0,2024-11-18
APP_000309,763,150242.57,35000.0,auto,1.7,0.5115,1,7.95,0,2024-06-20
APP_000310,660,50344.77,4756.07,personal,3.4,0.2882,1,9.05,0,2025-02-10
APP_000311,629,65486.31,8524.53,personal,4.7,0.3681,0,9.23,0,2025-08-01
APP_000312,829,75133.0,4520.67,home_improvement,3.4,0.2893,1,8.34,0,2024-06-29
APP_000313,697,80912.43,11586.28,auto,1.8,0.345,1,7.99,0,2023-08-26
APP_000314,535,31890.32,17635.19,home_improvement,6.5,0.4176,0,10.84,0,2024-02-26
APP_000315,622,38696.88,14768.01,business,4.3,0.263,0,9.68,0,2024-09-19
APP_000316,650,40493.63,14544.82,home_improvement,5.5,0.3132,0,8.87,0,2023-09-21
APP_000317,653,131410.92,5999.11,personal,2.3,0.3838,1,9.17,0,2024-12-16
APP_000318,700,37019.97,12743.68,home_improvement,2.2,0.2318,1,8.31,1,2023-06-25
APP_000319,675,117661.45,9195.34,personal,6.7,0.3279,1,7.69,0,2025-07-20
APP_000320,776,71727.36,2627.82,debt_consolidation,1.9,0.1337,1,8.3,0,2024-07-20
APP_000321,653,62357.98,19787.92,home_improvement,1.5,0.4897,0,8.28,0,2024-01-21
APP_000322,770,152462.16,20398.22,business,30.0,0.2653,1,7.76,0,2025-09-02
APP_000323,722,190324.81,14372.93,auto,8.8,0.2606,1,7.1,0,2025-01-21
APP_000324,736,44041.58,9311.01,debt_consolidation,3.1,0.1263,1,7.54,1,2023-10-17
APP_000325,764,57732.13,13092.04,home_improvement,5.1,0.1944,1,8.43,0,2025-11-18
APP_000326,738,82699.48,14776.14,debt_consolidation,8.7,0.4771,0,8.25,0,2024-07-24
APP_000327,760,95354.29,7918.04,auto,7.9,0.2784,1,7.58,0,2023-10-13
APP_000328,733,68835.27,6096.51,debt_consolidation,13.6,0.2079,1,8.73,1,2025-09-15
APP_000329,714,190068.15,8003.23,debt_consolidation,0.7,0.3453,1,7.46,0,2026-01-26
APP_000330,579,86586.54,3702.83,personal,2.8,0.4532,1,9.84,1,2023-07-07
APP_000331,780,54279.95,7103.21,home_improvement,17.4,0.2044,0,7.81,0,2025-04-26
APP_000332,604,55663.86,17411.09,home_improvement,2.6,0.2786,0,10.44,0,2023-09-27
APP_000333,666,105936.25,13236.93,business,9.0,0.4233,1,8.02,1,2025-07-11
APP_000334,539,41391.01,22321.28,auto,2.5,0.4807,0,10.99,0,2024-06-26
APP_000335,680,174472.04,4770.56,home_improvement,30.0,0.2354,1,8.57,1,2025-11-05
APP_000336,654,113720.12,4607.98,personal,1.4,0.6039,0,8.78,0,2024-10-24
APP_000337,672,81306.36,35000.0,home_improvement,9.5,0.3785,1,8.18,0,2024-11-26
APP_000338,715,130241.86,8634.61,debt_consolidation,4.5,0.33,1,7.53,1,2023-05-17
APP_000339,543,12000.0,8183.97,auto,8.5,0.5889,0,10.86,0,2024-04-17
APP_000340,619,114371.28,5936.64,auto,1.0,0.4603,0,9.22,0,2024-03-08
APP_000341,761,30643.15,9638.53,personal,4.8,0.2443,1,8.91,0,2025-02-10
APP_000342,653,43728.33,10610.57,auto,20.0,0.4172,1,8.49,0,2023-11-22
APP_000343,540,55721.71,2204.73,personal,1.1,0.5288,0,10.37,0,2025-05-15
APP_000344,609,48614.07,11002.02,business,2.3,0.2185,0,10.79,0,2025-10-18
APP_000345,771,191090.47,9538.32,auto,4.6,0.3322,1,7.96,0,2024-05-27
APP_000346,685,46821.13,9122.58,debt_consolidation,1.2,0.435,1,8.62,0,2025-11-27
APP_000347,667,69187.45,10366.25,personal,7.6,0.2495,1,9.42,0,2024-08-16
APP_000348,704,208656.83,7592.46,home_improvement,4.9,0.289,0,8.17,0,2024-11-10
APP_000349,598,63086.3,4293.27,debt_consolidation,2.9,0.6124,0,10.99,0,2024-04-14
APP_000350,762,222150.24,8942.03,personal,2.8,0.3219,0,7.97,0,2026-01-22
APP_000351,716,111744.67,7669.88,debt_consolidation,2.7,0.2872,0,8.62,0,2023-07-02
APP_000352,627,28597.4,22852.77,auto,3.9,0.2739,0,9.68,0,2024-02-02
APP_000353,712,156269.68,16784.73,personal,3.5,0.1565,1,7.91,0,2023-10-26
APP_000354,582,47788.08,6751.52,auto,15.6,0.269,0,9.47,0,2024-05-12
APP_000355,636,89754.02,13192.15,debt_consolidation,8.7,0.315,0,8.57,0,2023-04-21
APP_000356,608,18750.12,13950.26,personal,1.1,0.4827,0,9.9,0,2023-10-19
APP_000357,768,51512.23,1521.18,personal,6.5,0.4225,1,8.28,0,2025-04-01
APP_000358,702,43412.41,8342.4,debt_consolidation,2.2,0.4907,0,8.28,0,2024-03-09
APP_000359,610,151288.63,13953.22,debt_consolidation,2.7,0.3162,0,9.87,0,2025-06-22
APP_000360,738,67320.61,3279.3,debt_consolidation,10.5,0.1673,1,7.28,0,2023-07-24
APP_000361,820,81017.81,26565.37,auto,11.0,0.1075,1,7.77,0,2023-05-24
APP_000362,778,34863.88,7009.21,auto,0.5,0.05,1,8.08,1,2024-12-28
APP_000363,827,101562.13,2952.97,debt_consolidation,2.6,0.2398,1,9.23,0,2023-10-07
APP_000364,576,71522.34,3283.16,home_improvement,3.9,0.5196,0,10.88,0,2023-07-15
APP_000365,850,108427.82,4100.15,auto,3.2,0.2646,1,8.72,0,2024-10-15
APP_000366,731,82781.68,5651.48,personal,1.6,0.1053,1,8.23,0,2025-09-26
APP_000367,600,217275.5,8487.23,auto,2.8,0.5114,0,9.86,0,2024-12-08
APP_000368,753,49374.72,5682.9,auto,1.5,0.3448,1,7.18,0,2025-11-18
APP_000369,668,37564.38,6429.61,home_improvement,3.7,0.4253,1,8.56,0,2026-02-27
APP_000370,658,73547.22,15577.01,debt_consolidation,1.8,0.3352,1,8.21,1,2023-11-28
APP_000371,747,60428.63,2856.9,debt_consolidation,5.0,0.3465,1,8.32,0,2023-12-03
APP_000372,693,36733.61,3517.86,personal,0.5,0.1879,0,8.12,0,2025-08-28
APP_000373,726,42367.38,1972.15,personal,3.0,0.1407,1,7.62,0,2025-01-13
APP_000374,611,53557.13,35000.0,debt_consolidation,2.6,0.3411,0,10.8,0,2025-10-08
APP_000375,695,50521.54,2881.04,home_improvement,1.1,0.3787,1,7.56,0,2024-06-13
APP_000376,713,145890.49,7325.45,home_improvement,7.4,0.4381,1,7.92,0,2025-01-14
APP_000377,652,24427.54,3848.71,business,2.1,0.3079,1,8.1,0,2025-08-07
APP_000378,713,37531.39,12206.1,home_improvement,3.6,0.3457,1,8.79,0,2024-08-20
APP_000379,698,78952.95,9358.61,home_improvement,1.8,0.2374,1,8.46,0,2024-06-27
APP_000380,678,31723.0,9308.13,debt_consolidation,16.0,0.2887,1,9.1,0,2024-12-25
APP_000381,705,66074.15,8371.47,debt_consolidation,1.8,0.37,1,7.58,0,2025-04-17
APP_000382,685,32730.85,3478.78,business,1.3,0.3004,1,8.56,1,2024-03-15
APP_000383,679,48845.52,14169.24,personal,4.0,0.4252,0,9.18,0,2025-11-05
APP_000384,672,46452.6,11805.68,personal,6.4,0.4543,0,8.2,0,2025-12-24
APP_000385,705,35032.61,21256.48,home_improvement,6.2,0.4177,1,7.84,1,2025-06-29
APP_000386,725,89311.49,9732.54,auto,7.3,0.3171,1,8.82,0,2023-04-13
APP_000387,732,102696.71,9013.58,debt_consolidation,12.0,0.2794,1,8.14,0,2023-11-13
APP_000388,614,85869.95,6354.67,debt_consolidation,23.1,0.2493,0,10.11,0,2023-06-23
APP_000389,652,129297.17,7591.51,personal,4.7,0.5146,0,8.67,0,2023-08-07
APP_000390,707,146408.29,10686.02,debt_consolidation,12.6,0.3509,1,8.9,0,2025-09-02
APP_000391,579,17758.05,8456.27,auto,2.0,0.3848,1,10.26,0,2023-08-17
APP_000392,636,48320.52,8225.67,home_improvement,8.1,0.3415,0,9.13,0,2026-03-25
APP_000393,797,89324.6,22975.97,personal,5.9,0.2786,1,7.62,0,2024-12-02
APP_000394,636,43801.42,15073.32,debt_consolidation,2.2,0.4156,0,9.15,0,2025-06-03
APP_000395,723,25797.97,6587.89,personal,11.3,0.4825,0,7.15,0,2025-04-28
APP_000396,692,65069.58,10975.23,personal,2.3,0.2218,1,7.92,1,2024-05-29
APP_000397,680,19644.81,5866.99,home_improvement,7.2,0.2626,1,8.32,0,2024-04-26
APP_000398,763,136403.17,6986.68,debt_consolidation,2.9,0.3784,1,7.96,1,2023-08-10
APP_000399,682,93410.55,2103.58,auto,1.1,0.2853,1,7.99,1,2024-04-25
APP_000400,649,103333.57,5634.34,home_improvement,2.0,0.2602,1,8.68,0,2023-04-04
APP_000401,633,139756.76,6844.09,personal,0.9,0.265,0,9.73,0,2025-12-02
APP_000402,616,62002.6,6430.51,personal,9.7,0.2245,0,8.84,0,2024-01-06
APP_000403,719,56552.96,7752.99,debt_consolidation,0.9,0.4408,1,7.39,0,2025-07-02
APP_000404,688,45131.29,13929.63,debt_consolidation,3.9,0.1738,1,8.03,0,2024-11-10
APP_000405,739,121298.99,14340.58,personal,5.3,0.2905,1,9.29,0,2026-02-10
APP_000406,709,89104.46,3953.29,debt_consolidation,2.1,0.396,1,8.64,1,2025-12-18
APP_000407,688,101027.38,9384.73,home_improvement,12.6,0.3405,1,7.73,0,2023-06-15
APP_000408,745,71559.16,6794.36,debt_consolidation,1.2,0.3072,1,7.66,0,2025-05-09
APP_000409,613,99413.17,12720.57,auto,1.3,0.4781,0,9.16,0,2025-03-01
APP_000410,600,55660.49,4634.83,personal,1.7,0.4086,0,9.89,0,2024-06-01
APP_000411,707,89604.66,3261.49,home_improvement,1.2,0.2222,1,8.23,0,2025-12-01
APP_000412,692,91242.07,9129.58,personal,2.8,0.2586,1,8.01,1,2024-01-20
APP_000413,734,85502.61,17105.24,home_improvement,25.9,0.2588,1,7.96,0,2024-10-26
APP_000414,730,64534.68,4790.45,auto,1.8,0.2997,1,8.5,0,2024-04-01
APP_000415,620,35073.09,13887.03,debt_consolidation,10.9,0.3406,0,9.26,0,2023-12-21
APP_000416,720,90054.86,13896.32,auto,1.5,0.3149,1,8.18,0,2023-06-13
APP_000417,746,47547.47,8555.29,home_improvement,2.2,0.3683,0,7.64,0,2025-08-25
APP_000418,613,50739.32,18379.31,personal,4.5,0.4345,0,8.66,0,2023-10-12
APP_000419,633,69405.62,9817.57,personal,0.5,0.2587,0,8.79,0,2023-04-06
APP_000420,650,23411.1,6392.11,personal,2.7,0.2605,1,8.23,0,2024-02-05
APP_000421,597,72725.06,8045.22,home_improvement,10.1,0.1544,0,8.76,0,2024-05-16
APP_000422,574,81567.43,4576.66,home_improvement,3.7,0.408,0,10.59,0,2025-06-18
APP_000423,669,21395.75,4758.98,auto,0.9,0.3122,1,8.25,0,2025-02-16
APP_000424,713,34098.15,7824.84,auto,2.5,0.1755,1,7.32,0,2025-09-02
APP_000425,730,91677.04,4613.74,debt_consolidation,8.1,0.3717,1,7.79,0,2023-07-21
APP_000426,808,63206.64,5461.73,personal,1.6,0.1153,1,7.25,1,2026-02-03
APP_000427,630,54742.24,9277.71,personal,4.1,0.4219,0,9.2,0,2025-06-21
APP_000428,638,90195.15,4346.11,debt_consolidation,1.9,0.3962,0,9.15,0,2025-03-07
APP_000429,606,122690.37,10913.24,auto,30.0,0.3754,0,9.64,0,2026-01-25
APP_000430,704,78215.6,5527.82,debt_consolidation,27.1,0.4985,0,7.73,0,2024-08-19
APP_000431,618,14420.65,3048.13,debt_consolidation,1.8,0.4809,0,9.27,0,2023-05-21
APP_000432,627,59308.72,3646.53,personal,9.6,0.3116,0,8.4,0,2025-03-18
APP_000433,672,62758.0,10855.52,personal,1.8,0.2428,1,7.66,0,2025-11-25
APP_000434,662,88043.19,5887.07,debt_consolidation,2.6,0.3955,1,8.51,1,2024-08-02
APP_000435,716,53990.05,9838.74,home_improvement,6.4,0.3181,1,8.2,0,2025-12-28
APP_000436,590,27913.57,7082.83,auto,3.1,0.3121,0,9.49,0,2024-10-08
APP_000437,500,45098.4,13432.58,personal,2.3,0.4421,0,11.35,0,2025-11-29
APP_000438,699,64223.02,4063.15,debt_consolidation,14.3,0.257,1,8.08,0,2023-04-12
APP_000439,731,75401.09,5147.88,home_improvement,2.2,0.2715,1,8.63,0,2025-02-25
APP_000440,626,91345.24,10914.13,auto,12.9,0.416,0,8.95,0,2023-12-19
APP_000441,791,76403.27,12804.06,debt_consolidation,0.9,0.05,1,7.66,0,2024-01-26
APP_000442,672,64087.19,6262.2,debt_consolidation,4.2,0.2441,1,8.03,0,2024-08-20
APP_000443,596,39889.13,3829.52,personal,7.5,0.4361,0,9.26,0,2025-10-02
APP_000444,680,42135.89,5012.54,debt_consolidation,8.0,0.2642,1,8.77,0,2024-05-06
APP_000445,590,35596.77,1467.92,personal,1.8,0.3423,0,10.42,0,2025-09-26
APP_000446,736,52608.16,6911.98,personal,11.5,0.3649,1,8.79,0,2025-07-01
APP_000447,698,56837.19,10891.23,auto,5.8,0.2864,1,8.42,0,2025-09-22
APP_000448,715,19674.99,8430.18,auto,1.1,0.3899,1,8.85,0,2024-08-22
APP_000449,786,61555.77,12017.93,personal,4.3,0.4225,1,8.4,1,2025-06-16
APP_000450,500,31274.01,17436.75,personal,7.1,0.562,0,11.22,0,2024-10-27
APP_000451,647,65674.29,5756.14,personal,3.0,0.211,1,9.78,0,2024-10-03
APP_000452,645,54095.37,18346.86,home_improvement,2.3,0.1907,1,9.17,0,2026-03-23
APP_000453,658,97993.75,2728.54,auto,2.2,0.2884,1,9.01,1,2023-12-30
APP_000454,637,96945.58,35000.0,business,3.7,0.3441,0,9.09,0,2024-11-14
APP_000455,577,28436.94,5704.04,debt_consolidation,2.8,0.3375,0,10.25,0,2025-06-01
APP_000456,706,48917.75,18963.96,home_improvement,6.1,0.3426,1,7.34,0,2026-03-19
APP_000457,709,40871.26,10934.93,personal,2.1,0.207,1,7.47,0,2024-04-13
APP_000458,664,82485.55,9750.11,business,3.2,0.3246,1,8.87,1,2023-09-26
APP_000459,731,123398.05,6268.92,debt_consolidation,6.4,0.3908,1,7.99,0,2024-01-19
APP_000460,799,120624.26,16483.9,personal,5.2,0.3228,1,7.23,0,2024-08-16
APP_000461,535,120778.64,8843.24,personal,30.0,0.4384,0,10.61,0,2024-05-25
APP_000462,575,57174.01,6847.01,home_improvement,6.9,0.6364,0,10.45,0,2024-08-25
APP_000463,622,58954.95,7435.65,home_improvement,4.2,0.4423,0,9.28,0,2023-04-25
APP_000464,711,102370.47,19687.87,personal,9.8,0.4647,0,8.23,0,2024-02-06
APP_000465,660,72923.03,9956.22,home_improvement,4.6,0.6473,0,7.97,0,2023-07-26
APP_000466,656,78090.86,6299.41,auto,3.0,0.2896,1,9.34,0,2025-09-09
APP_000467,680,57604.94,4021.29,personal,9.1,0.4735,0,8.54,0,2025-12-23
APP_000468,699,93995.77,4638.88,personal,11.0,0.4143,1,7.05,1,2024-02-06
APP_000469,555,64906.09,4268.99,debt_consolidation,2.6,0.2633,0,10.46,0,2025-04-09
APP_000470,691,44428.18,7168.22,home_improvement,0.9,0.2198,1,8.55,0,2024-10-25
APP_000471,637,117497.59,15647.85,personal,6.7,0.3844,0,8.85,0,2024-05-12
APP_000472,719,88966.63,21222.2,auto,4.3,0.1496,1,8.04,1,2024-06-20
APP_000473,660,53892.61,12742.62,auto,2.6,0.3698,1,8.56,1,2025-07-24
APP_000474,738,30958.96,19746.14,home_improvement,5.2,0.2547,1,7.06,0,2026-02-21
APP_000475,777,136497.63,5636.43,home_improvement,3.0,0.2419,1,8.7,0,2025-07-23
APP_000476,679,25209.78,3592.74,debt_consolidation,1.8,0.2804,1,8.46,0,2026-01-22
APP_000477,660,80836.32,17208.79,auto,3.3,0.2155,1,10.1,0,2025-08-23
APP_000478,711,45292.36,8933.51,auto,10.3,0.1388,1,7.74,0,2025-06-16
APP_000479,701,68028.33,8305.44,personal,3.9,0.313,1,7.96,1,2024-12-29
APP_000480,815,103921.44,7022.34,home_improvement,1.7,0.05,1,7.6,1,2025-03-23
APP_000481,713,100320.92,12444.44,personal,2.1,0.2538,1,8.62,0,2023-08-31
APP_000482,661,23503.28,15000.17,debt_consolidation,14.7,0.1438,1,8.17,1,2025-05-15
APP_000483,704,74856.06,9216.17,debt_consolidation,1.5,0.1275,1,8.5,0,2023-04-18
APP_000484,614,30641.3,17980.59,auto,4.8,0.295,0,9.3,0,2024-02-02
APP_000485,793,113087.57,4904.66,home_improvement,6.1,0.1567,1,7.99,0,2023-12-21
APP_000486,640,99782.58,8315.58,personal,1.1,0.2692,1,9.35,0,2025-12-04
APP_000487,604,42335.92,6650.83,home_improvement,2.0,0.3782,1,9.27,0,2025-01-16
APP_000488,644,30461.66,14194.05,auto,6.1,0.3852,1,9.39,0,2024-03-06
APP_000489,781,78315.63,17171.44,personal,3.1,0.4149,1,8.26,0,2023-09-17
APP_000490,700,76459.38,34901.23,debt_consolidation,1.7,0.3121,1,7.92,1,2025-10-02
APP_000491,618,60410.94,8282.27,home_improvement,1.8,0.3736,0,8.77,0,2024-01-09
APP_000492,646,27477.86,3103.78,home_improvement,13.1,0.3488,1,9.1,0,2024-10-01
APP_000493,781,108024.67,16219.12,personal,3.5,0.3254,1,7.41,1,2025-05-25
APP_000494,690,112944.93,11436.27,auto,3.1,0.3958,1,7.71,0,2025-10-18
APP_000495,576,36020.46,35000.0,auto,5.5,0.2435,1,10.18,0,2025-03-22
APP_000496,645,44426.25,18206.73,debt_consolidation,2.9,0.2063,1,8.21,0,2023-05-25
APP_000497,847,61756.95,9328.65,auto,7.5,0.2878,1,8.61,0,2024-07-03
APP_000498,600,75440.93,5148.33,home_improvement,4.7,0.3379,0,9.8,0,2024-05-13
APP_000499,722,50040.51,6834.57,personal,1.2,0.5593,0,7.96,0,2024-02-12
APP_000500,644,111856.25,11607.8,auto,2.9,0.4689,0,8.41,0,2025-07-20
APP_000501,741,67145.0,8239.6,home_improvement,0.6,0.2666,1,7.71,1,2023-05-18
APP_000502,690,31116.94,7793.59,personal,10.6,0.3304,1,8.93,0,2025-11-26
APP_000503,775,181074.93,3383.83,personal,4.3,0.1563,1,8.37,0,2025-07-09
APP_000504,683,59114.42,7836.08,debt_consolidation,8.3,0.4871,1,8.23,0,2025-09-10
APP_000505,738,46488.66,6148.96,personal,8.1,0.2492,1,8.08,0,2024-12-25
APP_000506,548,103577.8,4126.61,home_improvement,2.0,0.4237,0,10.47,0,2025-10-16
APP_000507,692,57621.91,18691.27,auto,3.2,0.2998,1,7.5,0,2023-07-04
APP_000508,711,120885.65,19686.33,personal,1.2,0.3377,1,8.36,0,2024-01-11
APP_000509,581,60314.76,16246.81,personal,5.9,0.222,0,9.5,0,2025-06-08
APP_000510,615,74886.85,12397.59,debt_consolidation,9.8,0.4086,0,9.98,0,2024-02-24
APP_000511,675,48320.11,14546.62,auto,6.3,0.2285,1,8.36,0,2024-02-16
APP_000512,631,82806.42,10038.24,home_improvement,0.5,0.3318,0,8.94,0,2024-03-26
APP_000513,685,54735.98,5852.58,business,12.9,0.3023,1,8.56,0,2023-04-02
APP_000514,643,43913.09,2476.48,home_improvement,5.2,0.5594,0,9.01,0,2025-11-24
APP_000515,608,63910.11,8022.01,debt_consolidation,3.1,0.3569,0,10.27,0,2024-05-24
APP_000516,721,78571.88,7696.14,debt_consolidation,2.7,0.1924,1,7.17,0,2023-07-04
APP_000517,850,298708.17,11284.01,home_improvement,6.2,0.1396,1,7.38,0,2025-04-01
APP_000518,711,63007.33,7044.62,auto,7.6,0.392,1,8.22,0,2023-12-26
APP_000519,785,178675.94,6181.48,personal,7.5,0.243,1,8.17,0,2026-03-13
APP_000520,765,75860.65,4819.27,business,0.5,0.2191,1,8.67,0,2025-03-19
APP_000521,771,57919.79,2979.86,auto,3.4,0.3197,1,7.03,0,2024-04-25
APP_000522,698,67589.23,6771.09,debt_consolidation,2.4,0.4205,1,6.27,0,2024-06-02
APP_000523,730,75067.7,6790.17,auto,15.8,0.1916,0,7.98,0,2025-02-05
APP_000524,619,116306.14,7571.33,personal,2.9,0.3285,0,9.79,0,2025-11-21
APP_000525,712,32774.51,3439.4,debt_consolidation,3.8,0.2071,1,7.9,0,2023-07-18
APP_000526,713,47020.64,7795.78,home_improvement,1.5,0.3336,1,8.73,0,2025-03-19
APP_000527,719,80733.02,11723.23,auto,1.7,0.2303,1,7.94,0,2023-11-20
APP_000528,761,39634.84,7283.12,personal,1.6,0.1537,1,8.3,0,2024-12-04
APP_000529,695,105732.08,20288.15,debt_consolidation,9.2,0.4018,0,7.81,0,2025-12-08
APP_000530,716,59046.93,5705.58,debt_consolidation,7.9,0.2587,1,8.41,1,2026-02-15
APP_000531,665,47789.51,7595.47,debt_consolidation,1.2,0.3252,1,8.59,0,2023-09-20
APP_000532,607,146058.14,20612.03,debt_consolidation,8.4,0.5494,0,9.71,0,2024-05-28
APP_000533,662,85359.1,7746.63,auto,7.2,0.3787,1,8.84,1,2026-02-10
APP_000534,754,117309.0,5207.21,business,2.7,0.3035,1,7.38,0,2025-02-16
APP_000535,660,58702.78,33919.12,personal,4.7,0.3067,1,8.83,0,2025-09-24
APP_000536,636,42075.99,12993.92,home_improvement,0.9,0.0946,0,8.82,0,2025-11-03
APP_000537,653,54564.64,11792.15,personal,0.9,0.2909,1,9.47,0,2024-06-26
APP_000538,777,206025.42,8256.49,personal,7.8,0.3186,1,7.78,0,2025-12-18
APP_000539,762,89149.59,5540.26,personal,7.4,0.2687,1,7.32,1,2023-10-31
APP_000540,634,116725.32,10522.26,auto,1.1,0.2408,0,9.49,0,2025-12-07
APP_000541,633,80201.28,11964.92,debt_consolidation,1.1,0.1992,0,9.5,0,2024-07-21
APP_000542,732,151722.26,7954.88,debt_consolidation,0.8,0.3797,1,8.44,1,2025-09-22
APP_000543,762,270736.77,11299.79,debt_consolidation,4.0,0.2664,1,7.52,0,2023-09-27
APP_000544,690,88840.88,3285.35,debt_consolidation,1.6,0.3199,1,7.44,0,2025-09-26
APP_000545,718,155436.26,6043.39,debt_consolidation,9.7,0.2095,1,9.13,0,2025-02-28
APP_000546,777,78681.2,4703.6,debt_consolidation,1.7,0.2624,1,7.86,0,2023-03-27
APP_000547,643,22163.19,3756.58,debt_consolidation,13.2,0.3669,1,9.75,1,2025-05-17
APP_000548,618,76671.24,9384.29,personal,5.7,0.1923,0,9.08,0,2025-07-27
APP_000549,823,442391.52,7200.94,personal,2.2,0.3616,1,8.08,0,2023-12-29
APP_000550,771,120872.39,4585.51,debt_consolidation,5.5,0.1624,1,7.68,0,2025-10-02
APP_000551,643,76359.64,7937.24,auto,3.5,0.3336,1,8.19,0,2025-04-15
APP_000552,702,70396.11,4583.1,home_improvement,3.6,0.343,1,7.95,0,2024-10-18
APP_000553,654,63482.24,10566.5,auto,2.6,0.3301,1,7.52,0,2024-12-24
APP_000554,564,22233.5,7758.89,auto,3.2,0.5269,0,9.97,0,2025-03-17
APP_000555,807,69651.47,8163.97,debt_consolidation,4.2,0.2153,1,7.19,1,2025-11-19
APP_000556,599,37581.37,6312.23,debt_consolidation,1.8,0.5026,0,9.83,0,2023-08-30
APP_000557,717,49555.99,12151.64,debt_consolidation,5.7,0.3393,1,8.02,0,2024-01-29
APP_000558,645,37902.98,14227.54,personal,13.5,0.4024,0,9.5,0,2023-09-14
APP_000559,777,70737.23,14615.1,debt_consolidation,0.7,0.1569,1,8.26,0,2024-03-02
APP_000560,711,166224.55,5043.08,debt_consolidation,9.7,0.341,1,8.2,0,2026-03-20
APP_000561,693,152877.47,5761.26,home_improvement,5.2,0.2351,1,8.28,0,2024-12-31
APP_000562,788,69331.66,34708.77,home_improvement,5.5,0.334,1,7.86,0,2025-02-09
APP_000563,665,166003.93,8275.81,auto,10.9,0.3005,1,8.27,0,2026-02-22
APP_000564,624,115065.24,12075.97,home_improvement,9.3,0.376,0,9.24,0,2023-10-24
APP_000565,656,37970.7,7889.62,personal,1.7,0.3166,1,8.64,0,2024-06-12
APP_000566,780,65184.55,7819.92,debt_consolidation,2.1,0.3385,1,8.53,0,2024-04-07
APP_000567,770,48255.64,8389.36,business,9.1,0.1011,1,7.13,0,2025-01-16
APP_000568,676,166397.96,8186.11,auto,4.6,0.4023,1,8.4,1,2023-08-15
APP_000569,517,45853.01,6225.94,auto,2.3,0.5633,0,11.81,0,2023-10-29
APP_000570,779,52439.78,10420.39,home_improvement,4.1,0.2388,1,8.54,0,2023-03-27
APP_000571,779,59265.48,7677.21,debt_consolidation,13.3,0.1318,1,7.73,0,2025-09-04
APP_000572,586,84431.39,9362.92,personal,2.4,0.2857,0,10.46,0,2023-11-29
APP_000573,528,26046.38,4573.92,auto,9.5,0.2781,0,10.02,0,2026-03-24
APP_000574,722,48079.1,15454.79,personal,0.9,0.3236,1,8.61,0,2024-11-27
APP_000575,631,18924.88,5607.74,personal,1.8,0.253,0,8.58,0,2024-04-24
APP_000576,850,132281.25,8925.1,debt_consolidation,8.1,0.1069,1,7.54,0,2023-04-28
APP_000577,706,71904.16,8912.56,personal,2.6,0.3521,1,7.31,0,2024-01-25
APP_000578,679,43154.34,22099.11,auto,6.3,0.539,0,8.49,0,2024-08-04
APP_000579,671,47815.57,9392.49,auto,4.3,0.3591,1,7.97,0,2023-10-29
APP_000580,755,126582.64,7147.81,personal,2.7,0.16,1,8.81,0,2023-11-28
APP_000581,775,73395.1,19039.98,debt_consolidation,12.2,0.2545,1,7.33,0,2024-01-09
APP_000582,684,46711.39,6521.84,personal,4.9,0.2718,1,8.14,0,2025-05-04
APP_000583,684,59209.89,7917.89,personal,3.3,0.4414,1,8.66,0,2025-11-24
APP_000584,665,43827.15,5141.71,auto,1.4,0.4612,1,8.34,1,2026-01-12
APP_000585,658,52426.79,10986.2,auto,1.7,0.279,1,8.6,0,2025-04-05
APP_000586,820,26804.54,4124.34,home_improvement,3.2,0.2136,1,8.16,0,2025-11-21
APP_000587,640,58692.49,10317.21,auto,2.9,0.3741,1,9.4,0,2025-10-09
APP_000588,796,109955.23,12210.85,debt_consolidation,2.6,0.1755,1,8.02,0,2025-01-21
APP_000589,578,77966.02,12424.34,personal,2.3,0.4169,0,10.46,0,2024-05-08
APP_000590,646,77940.49,4081.51,debt_consolidation,4.0,0.4906,0,9.83,0,2025-05-27
APP_000591,626,87059.48,10515.03,personal,7.4,0.3535,0,9.38,0,2024-10-20
APP_000592,774,183988.51,5796.89,auto,3.8,0.3462,1,7.55,0,2024-03-08
